"ensembl_gene_id"	"external_gene_name"	"kb"	"x"	"FPKM"
"ENSG00000016082"	"ISL1"	2.394	6.44472814352779	2.69203347682865
"ENSG00000016391"	"CHDH"	7.694	62.9881889378195	8.18666349594742
"ENSG00000016402"	"IL20RA"	3.522	0	0
"ENSG00000016490"	"CLCA1"	3.31	0	0
"ENSG00000016602"	"CLCA4"	3.211	0.0526624973912871	0.0164006531894385
"ENSG00000016864"	"GLT8D1"	1.889	67.1596033620424	35.5529927803295
"ENSG00000017260"	"ATP2C1"	5.067	99.9847851952644	19.7325409897897
"ENSG00000017427"	"IGF1"	7.359	0.0268375576128338	0.00364690278744854
"ENSG00000017483"	"SLC38A5"	2.659	0.6143521900184	0.231046329454081
"ENSG00000017797"	"RALBP1"	4.379	104.18096855322	23.7910410032472
"ENSG00000018189"	"RUFY3"	4.433	34.2003565833342	7.71494621776092
"ENSG00000018236"	"CNTN1"	5.667	4.0968358819711	0.722928512788265
"ENSG00000018280"	"SLC11A1"	5.772	0.143164401501929	0.0248032573634665
"ENSG00000018408"	"WWTR1"	5.03	20.3184636834455	4.03945600068499
"ENSG00000018510"	"AGPS"	7.649	149.616729598496	19.5602993330495
"ENSG00000018607"	"ZNF806"	1.774	0	0
"ENSG00000018610"	"CXorf56"	2.372	58.467412479247	24.6489934566809
"ENSG00000018625"	"ATP1A2"	5.435	0.0709966252812266	0.0130628565374842
"ENSG00000018699"	"TTC27"	3.044	61.3939993222748	20.1688565447683
"ENSG00000018869"	"ZNF582"	2.824	3.88661777446071	1.3762810816079
"ENSG00000019102"	"VSIG2"	1.191	0.5817762860506	0.488477150336356
"ENSG00000019144"	"PHLDB1"	5.945	52.5074295747515	8.83220009667813
"ENSG00000019169"	"MARCO"	1.838	0.0176865888839634	0.00962273606309216
"ENSG00000019186"	"CYP24A1"	3.278	0.0526436974910571	0.0160597002718295
"ENSG00000019485"	"PRDM11"	10.73	9.70228277090055	0.904220202320647
"ENSG00000019505"	"SYT13"	5.165	3.94102069283836	0.763024335496294
"ENSG00000019549"	"SNAI2"	2.828	144.563161195902	51.1185152743641
"ENSG00000019582"	"CD74"	3.092	0.560708900723479	0.181341817827774
"ENSG00000019991"	"HGF"	5.834	0.345631871152194	0.0592444071224193
"ENSG00000019995"	"ZRANB1"	5.695	55.3309815233111	9.71571229557701
"ENSG00000020129"	"NCDN"	3.698	96.3611549529156	26.0576406038171
"ENSG00000020181"	"ADGRA2"	6.944	29.5229054004572	4.25157047817644
"ENSG00000020219"	"CCT8L1P"	1.674	0	0
"ENSG00000020256"	"ZFP64"	3.057	73.0415508539594	23.8932125789857
"ENSG00000020426"	"MNAT1"	2.648	28.1753044737223	10.6402207227048
"ENSG00000020577"	"SAMD4A"	6.833	27.0873241306961	3.9641920284935
"ENSG00000020633"	"RUNX3"	4.34	15.6543293322867	3.60698832541168
"ENSG00000020922"	"MRE11"	6.897	42.6598084325661	6.18527018016038
"ENSG00000021300"	"PLEKHB1"	2.275	4.54738455059161	1.9988503519084
"ENSG00000021355"	"SERPINB1"	2.476	16.9653988883674	6.85193816169928
"ENSG00000021461"	"CYP3A43"	1.848	0.0720600970114906	0.0389935589889019
"ENSG00000021488"	"SLC7A9"	1.998	0.0847144179512526	0.0423996085842105
"ENSG00000021574"	"SPAST"	5.277	35.883694966236	6.80001799625468
"ENSG00000021645"	"NRXN3"	8.504	9.96934869276666	1.17231287544293
"ENSG00000021762"	"OSBPL5"	3.854	19.8416472597847	5.14832570310969
"ENSG00000021776"	"AQR"	9.597	60.1259285733166	6.26507539578166
"ENSG00000021826"	"CPS1"	5.76	55.5153368402414	9.63807931254191
"ENSG00000021852"	"C8B"	2.382	0	0
"ENSG00000022267"	"FHL1"	2.878	179.76169504626	62.4606306623558
"ENSG00000022277"	"RTF2"	2.212	91.257866280695	41.2558165825927
"ENSG00000022355"	"GABRA1"	4.878	0	0
"ENSG00000022556"	"NLRP2"	3.744	0.0171440735633439	0.00457907947738885
"ENSG00000022567"	"SLC45A4"	7.483	15.6155394060196	2.08680200534807
"ENSG00000022840"	"RNF10"	3.814	312.460286264574	81.9245637820069
"ENSG00000022976"	"ZNF839"	2.987	35.8493087328416	12.0017772791569
"ENSG00000023041"	"ZDHHC6"	2.906	42.2442950147516	14.5369218908299
"ENSG00000023171"	"GRAMD1B"	7.723	17.3374886037658	2.2449163024428
"ENSG00000023191"	"RNH1"	3.281	139.999420641587	42.6697411281886
"ENSG00000023228"	"NDUFS1"	11.66	197.047784182743	16.8994669110414
"ENSG00000023287"	"RB1CC1"	6.636	140.448336475109	21.1646076665324
"ENSG00000023318"	"ERP44"	4.808	44.0293298342276	9.15751452458976
"ENSG00000023330"	"ALAS1"	2.43	82.6197079282538	33.9998798058658
"ENSG00000023445"	"BIRC3"	6.877	0.0182659438345219	0.00265609187647548
"ENSG00000023516"	"AKAP11"	9.915	72.3217029043797	7.29417074174278
"ENSG00000023572"	"GLRX2"	5.612	12.558301616365	2.23775866293033
"ENSG00000023608"	"SNAPC1"	2.593	14.3796736774821	5.54557411395375
"ENSG00000023697"	"DERA"	1.644	23.4897771595955	14.2881856201919
"ENSG00000023734"	"STRAP"	1.874	211.378064772848	112.795125279001
"ENSG00000023839"	"ABCC2"	5.806	0.832660356891896	0.143413771424715
"ENSG00000023892"	"DEF6"	2.296	15.6673958209793	6.8237786676739
"ENSG00000023902"	"PLEKHO1"	3.741	30.4962013382769	8.15188488058725
"ENSG00000023909"	"GCLM"	4.883	50.7095192643967	10.3849107647751
"ENSG00000024048"	"UBR2"	7.857	75.5487242661512	9.61546700600117
"ENSG00000024422"	"EHD2"	3.506	11.1010967039956	3.16631394865819
"ENSG00000024526"	"DEPDC1"	5.299	139.735645334139	26.3701916086315
"ENSG00000024862"	"CCDC28A"	1.505	24.6904183790436	16.405593607338
"ENSG00000025039"	"RRAGD"	4.923	69.275885357004	14.0718840863303
"ENSG00000025156"	"HSF2"	2.643	50.922521036089	19.2669394763863
"ENSG00000025293"	"PHF20"	5.879	80.8754413654955	13.7566663319434
"ENSG00000025423"	"HSD17B6"	1.751	4.34143464913472	2.47940299779253
"ENSG00000025434"	"NR1H3"	2.731	15.7546778361925	5.76883113738284
"ENSG00000025708"	"TYMP"	2.049	2.87244816105718	1.40187806786587
"ENSG00000025770"	"NCAPH2"	3.337	115.410051683813	34.5849720359043
"ENSG00000025772"	"TOMM34"	1.973	75.568004675872	38.3010667389113
"ENSG00000025796"	"SEC63"	6.43	220.579657424241	34.3047678731323
"ENSG00000025800"	"KPNA6"	7.355	259.558321889512	35.290050562816
"ENSG00000026025"	"VIM"	2.666	221.038919009454	82.9103222090974
"ENSG00000026036"	"RTEL1-TNFRSF6B"	5.843	4.92069707237019	0.842152502544958
"ENSG00000026103"	"FAS"	3.696	5.75437329148667	1.55691918059704
"ENSG00000026297"	"RNASET2"	2.445	44.5172764044126	18.2074750120297
"ENSG00000026508"	"CD44"	5.732	1.28771340601467	0.224653420449175
"ENSG00000026559"	"KCNG1"	3.722	31.3009366533552	8.4097089342706
"ENSG00000026652"	"AGPAT4"	7.923	48.1985068905072	6.08336575672185
"ENSG00000026751"	"SLAMF7"	3.542	0.03318521371237	0.00936906090129023
"ENSG00000026950"	"BTN3A1"	3.442	17.8185574860129	5.17680345322862
"ENSG00000027001"	"MIPEP"	2.381	26.4494502067396	11.1085469158923
"ENSG00000027075"	"PRKCH"	3.579	9.03769651811106	2.52520159768401
"ENSG00000027644"	"INSRR"	5.2	0.335911566533405	0.0645983781795009
"ENSG00000027697"	"IFNGR1"	2.519	50.3541364213408	19.9897326007705
"ENSG00000027847"	"B4GALT7"	2.653	41.0930158675169	15.4892634253739
"ENSG00000027869"	"SH2D2A"	1.673	5.46532219526427	3.26677955485013
"ENSG00000028116"	"VRK2"	2.657	19.8999136027327	7.48961746433299
"ENSG00000028137"	"TNFRSF1B"	3.687	0.0532230524416156	0.014435327486199
"ENSG00000028203"	"VEZT"	4.51	67.295050289077	14.9212971816135
"ENSG00000028277"	"POU2F2"	6.901	1.49058471860143	0.215995467120914
"ENSG00000028310"	"BRD9"	4.865	52.0252971764152	10.6937918142683
"ENSG00000028528"	"SNX1"	8.214	85.2477375171454	10.3783464228324
"ENSG00000028839"	"TBPL1"	4.199	31.5067324841574	7.50338949372645
"ENSG00000029153"	"ARNTL2"	6.785	25.3214029683738	3.73196801302488
"ENSG00000029363"	"BCLAF1"	7.719	256.44749883055	33.2228914147623
"ENSG00000029364"	"SLC39A9"	5.399	84.2690324141895	15.6082667927745
"ENSG00000029534"	"ANK1"	8.478	1.15223949480731	0.135909353008647
"ENSG00000029559"	"IBSP"	1.573	0	0
"ENSG00000029639"	"TFB1M"	2.799	37.6783636271454	13.4613660690051
"ENSG00000029725"	"RABEP1"	5.909	147.697318360354	24.9953153427575
"ENSG00000029993"	"HMGB3"	3.507	123.568931889906	35.2349392329357
"ENSG00000030066"	"NUP160"	5.376	230.922098580377	42.9542594085523
"ENSG00000030110"	"BAK1"	2.212	65.5412659158759	29.6298670505768
"ENSG00000030304"	"MUSK"	8.294	0.0332492203092187	0.00400882810576546
"ENSG00000030419"	"IKZF2"	9.35	0.255091409635794	0.027282503704363
"ENSG00000030582"	"GRN"	2.13	119.779536115283	56.2345239977853
"ENSG00000031003"	"FAM13B"	5.465	19.5055119456957	3.5691696149489
"ENSG00000031081"	"ARHGAP31"	9.307	6.56993028749165	0.705912784731025
"ENSG00000031691"	"CENPQ"	1.741	22.0772522045724	12.680788170346
"ENSG00000031698"	"SARS"	1.914	282.820445330182	147.764078019949
"ENSG00000031823"	"RANBP3"	3.233	103.055151116379	31.8760133363374
"ENSG00000032219"	"ARID4A"	5.864	30.8368740456267	5.25867565580264
"ENSG00000032389"	"EIPR1"	2.932	31.9924589163566	10.9114798486891
"ENSG00000032444"	"PNPLA6"	4.617	88.0877327681125	19.0789977838667
"ENSG00000032742"	"IFT88"	3.091	9.74771896982972	3.15358103197338
"ENSG00000033011"	"ALG1"	2.87	20.8864317882033	7.27750236522763
"ENSG00000033030"	"ZCCHC8"	5.663	56.9853147304963	10.0627431980393
"ENSG00000033050"	"ABCF2"	4.527	204.915421055401	45.2651692192183
"ENSG00000033100"	"CHPF2"	3.978	28.0405991406165	7.04891883876735
"ENSG00000033122"	"LRRC7"	6.507	2.47054129340698	0.379674395790222
"ENSG00000033170"	"FUT8"	5.166	32.2165435030628	6.23626471216857
"ENSG00000033178"	"UBA6"	9.54	76.3600794055352	8.00420119554876
"ENSG00000033327"	"GAB2"	6.11	19.6328440602237	3.21323143375184
"ENSG00000033627"	"ATP6V0A1"	4.652	81.9802016184306	17.6225712851312
"ENSG00000033800"	"PIAS1"	8.115	28.1773953237313	3.47226066835875
"ENSG00000033867"	"SLC4A7"	7.97	90.9158126773011	11.4072537863615
"ENSG00000034053"	"APBA2"	4.031	54.7496049177693	13.5821396471767
"ENSG00000034152"	"MAP2K3"	2.401	57.518820333362	23.9561933916543
"ENSG00000034239"	"EFCAB1"	2.286	0	0
"ENSG00000034510"	"TMSB10"	0.461	214.196283548133	464.634020711786
"ENSG00000034533"	"ASTE1"	2.669	10.5922292656066	3.96861343784437
"ENSG00000034677"	"RNF19A"	4.33	22.9069184633543	5.29028140031278
"ENSG00000034693"	"PEX3"	2.75	28.1392535946439	10.2324558525978
"ENSG00000034713"	"GABARAPL2"	2.274	37.4942380822009	16.4882313466143
"ENSG00000034971"	"MYOC"	2.1	0	0
"ENSG00000035115"	"SH3YL1"	3.54	5.37501895751248	1.51836693715042
"ENSG00000035141"	"FAM136A"	2.398	125.103693104606	52.1700138050899
"ENSG00000035403"	"VCL"	7.995	302.894779975522	37.8855259506594
"ENSG00000035499"	"DEPDC1B"	2.504	36.2743277628209	14.4865526209349
"ENSG00000035664"	"DAPK2"	8.086	4.87395106113498	0.602764167837618
"ENSG00000035681"	"NSMAF"	3.764	36.6900713967321	9.74762789498728
"ENSG00000035687"	"ADSS"	2.555	81.7385046693287	31.9915869547275
"ENSG00000035720"	"STAP1"	1.951	0.0549126483685717	0.028145898702497
"ENSG00000035862"	"TIMP2"	3.652	40.2157069557641	11.0119679506473
"ENSG00000035928"	"RFC1"	4.886	131.337527033823	26.8803780257517
"ENSG00000036054"	"TBC1D23"	4.054	53.7815355931163	13.266288996822
"ENSG00000036257"	"CUL3"	6.756	113.379775677283	16.7820863939139
"ENSG00000036448"	"MYOM2"	5.008	0.859774520619739	0.171680215778702
"ENSG00000036473"	"OTC"	1.522	0	0
"ENSG00000036530"	"CYP46A1"	6.609	0.35594018854777	0.053856890383987
"ENSG00000036549"	"AC118549.1"	6.412	83.1808824126559	12.9726890849432
"ENSG00000036565"	"SLC18A1"	2.956	0	0
"ENSG00000036672"	"USP2"	3.697	16.1209833157468	4.36055810542245
"ENSG00000036828"	"CASR"	10.047	0	0
"ENSG00000037042"	"TUBG2"	1.782	14.0666945102857	7.89376796312326
"ENSG00000037241"	"RPL26L1"	0.742	53.2178592194002	71.7221822363884
"ENSG00000037280"	"FLT4"	5.833	121.617884411019	20.8499716116954
"ENSG00000037474"	"NSUN2"	3.558	124.169207923436	34.8985969430681
"ENSG00000037637"	"FBXO42"	6.227	39.6421978222825	6.36617919098803
"ENSG00000037749"	"MFAP3"	2.891	48.8626060187554	16.9016278169337
"ENSG00000037757"	"MRI1"	3.178	61.3318727765449	19.2988901121916
"ENSG00000037897"	"METTL1"	1.378	14.4772024942241	10.5059524631524
"ENSG00000037965"	"HOXC8"	2.417	12.7736118598707	5.28490354152699
"ENSG00000038002"	"AGA"	2.037	11.6994024322276	5.74344743850153
"ENSG00000038210"	"PI4K2B"	3.594	39.7621319414957	11.06347577671
"ENSG00000038219"	"BOD1L1"	10.567	122.599721534195	11.6021313082421
"ENSG00000038274"	"MAT2B"	3.409	75.8725135100731	22.2565308037762
"ENSG00000038295"	"TLL1"	7.291	0.0691377464308553	0.00948261506389456
"ENSG00000038358"	"EDC4"	5.267	95.2638622993855	18.0869303777075
"ENSG00000038382"	"TRIO"	11.46	58.245618589918	5.08251471116213
"ENSG00000038427"	"VCAN"	12.345	118.821135935014	9.62504138801244
"ENSG00000038532"	"CLEC16A"	6.812	53.8179176016473	7.90045766318956
"ENSG00000038945"	"MSR1"	3.618	0.0507646841119558	0.0140311454151343
"ENSG00000039068"	"CDH1"	4.878	2.61337043632702	0.535746296910008
"ENSG00000039123"	"MTREX"	3.961	93.1786544685985	23.524022839838
"ENSG00000039139"	"DNAH5"	15.633	0.0893254608739561	0.00571390397709692
"ENSG00000039319"	"ZFYVE16"	10.805	47.4986607874819	4.39598896691179
"ENSG00000039523"	"RIPOR1"	4.26	67.6042628143498	15.8695452615845
"ENSG00000039537"	"C6"	3.661	0	0
"ENSG00000039560"	"RAI14"	5.064	65.9595653254043	13.0251906250798
"ENSG00000039600"	"SOX30"	3.283	0.0260694197745327	0.00794073097000693
"ENSG00000039650"	"PNKP"	2.111	38.7366420333043	18.3499014842749
"ENSG00000039987"	"BEST2"	2.183	0.077885537572486	0.0356782123556968
"ENSG00000040199"	"PHLPP2"	8.467	56.2259376863516	6.64059734101236
"ENSG00000040275"	"SPDL1"	2.529	127.666941171977	50.4811946112999
"ENSG00000040341"	"STAU2"	4.061	26.2416015916045	6.46185707746972
"ENSG00000040487"	"SLC66A1"	2.175	22.6249044079367	10.4022549002008
"ENSG00000040531"	"CTNS"	2.866	20.914648143487	7.29750458600386
"ENSG00000040608"	"RTN4R"	1.973	9.54426731901073	4.83743908718232
"ENSG00000040633"	"PHF23"	1.978	56.1187239386109	28.3714478961633
"ENSG00000040731"	"CDH10"	3.438	0.0449783704656565	0.0130827139225295
"ENSG00000040933"	"INPP4A"	9.996	84.6347218805895	8.4668589316316
"ENSG00000041353"	"RAB27B"	7.003	0.592408596179754	0.0845935450777886
"ENSG00000041357"	"PSMA4"	4.378	259.706812859658	59.3208800501731
"ENSG00000041515"	"MYO16"	7.046	0	0
"ENSG00000041802"	"LSG1"	3.283	87.5549136309012	26.6691786874509
"ENSG00000041880"	"PARP3"	2.472	13.2604224810511	5.36424857647698
"ENSG00000041982"	"TNC"	8.5	9.09805754649423	1.07035971135226
"ENSG00000041988"	"THAP3"	2.053	23.0239444997128	11.2147805648869
"ENSG00000042062"	"RIPOR3"	4.391	0.377346515431662	0.085936350587944
"ENSG00000042088"	"TDP1"	3.722	77.8859813599661	20.9258413111139
"ENSG00000042286"	"AIFM2"	3.247	1.18935228764812	0.366292666352977
"ENSG00000042304"	"C2orf83"	2.086	0	0
"ENSG00000042317"	"SPATA7"	3.61	6.5371389444348	1.81084181286283
"ENSG00000042429"	"MED17"	5.087	38.5679202939852	7.58166312050033
"ENSG00000042445"	"RETSAT"	3.141	55.4935320387663	17.6674727917117
"ENSG00000042493"	"CAPG"	1.25	5.54767457154583	4.43813965723666
"ENSG00000042753"	"AP2S1"	0.935	91.8544538248068	98.2400575666383
"ENSG00000042781"	"USH2A"	18.938	0.234495607628476	0.0123822794185487
"ENSG00000042813"	"ZPBP"	1.195	0.00885574337642644	0.00741066391332757
"ENSG00000042832"	"TG"	8.455	0.0166337563400688	0.00196732777528904
"ENSG00000042980"	"ADAM28"	7.019	0.0712493985751067	0.0101509329783597
"ENSG00000043039"	"BARX2"	2.148	1.28102318611806	0.596379509365949
"ENSG00000043093"	"DCUN1D1"	7.849	40.7969399936703	5.19772455009177
"ENSG00000043143"	"JADE2"	6.465	18.0163735908531	2.78675538914975
"ENSG00000043355"	"ZIC2"	2.963	80.0781431171018	27.0260354765784
"ENSG00000043462"	"LCP2"	4.232	0.016592606856185	0.00392074831195298
"ENSG00000043514"	"TRIT1"	5.93	47.5274579019205	8.01474838143685
"ENSG00000043591"	"ADRB1"	3.039	1.33678671915604	0.43987716984404
"ENSG00000044012"	"GUCA2B"	0.604	0	0
"ENSG00000044090"	"CUL7"	5.504	60.3814076514165	10.9704592389928
"ENSG00000044115"	"CTNNA1"	3.831	229.164324687042	59.8184089498934
"ENSG00000044446"	"PHKA2"	5.077	75.5425572493573	14.8793691647345
"ENSG00000044459"	"CNTLN"	5.518	28.846040977523	5.22762612858337
"ENSG00000044524"	"EPHA3"	5.712	5.27707130446471	0.923857021089761
"ENSG00000044574"	"HSPA5"	3.921	532.399753540633	135.781625488557
"ENSG00000046604"	"DSG2"	5.697	179.271986645014	31.4677877207326
"ENSG00000046647"	"GEMIN8"	1.682	14.5809564970867	8.66882074737618
"ENSG00000046651"	"OFD1"	4.259	38.3806610103338	9.01166025131105
"ENSG00000046653"	"GPM6B"	3.957	20.7616314982807	5.24681109382883
"ENSG00000046774"	"MAGEC2"	1.994	0.103750215720624	0.0520312014647062
"ENSG00000046889"	"PREX2"	10.824	13.2407068264046	1.22327298839658
"ENSG00000047056"	"WDR37"	5.137	16.0365884996546	3.12178090318369
"ENSG00000047188"	"YTHDC2"	6.708	126.61705490597	18.8755299502042
"ENSG00000047230"	"CTPS2"	4.319	43.6426815454413	10.1048116567356
"ENSG00000047249"	"ATP6V1H"	2.365	30.7558619407813	13.0045927867997
"ENSG00000047315"	"POLR2B"	4.108	170.231536673548	41.439030348965
"ENSG00000047346"	"FAM214A"	4.59	7.58890573334853	1.65335636892125
"ENSG00000047365"	"ARAP2"	7.513	8.15397188882521	1.08531503910891
"ENSG00000047410"	"TPR"	9.636	394.749041677043	40.9660690823
"ENSG00000047457"	"CP"	4.452	0.161303359564085	0.0362316620763892
"ENSG00000047578"	"KIAA0556"	6.624	38.665918406443	5.83724613623837
"ENSG00000047579"	"DTNBP1"	1.88	24.4844542256062	13.0236458646842
"ENSG00000047597"	"XK"	5.174	3.07046544753322	0.593441331181527
"ENSG00000047617"	"ANO2"	3.72	0.533304616873442	0.143361456148775
"ENSG00000047621"	"C12orf4"	3.817	26.2701683524435	6.88241245806745
"ENSG00000047634"	"SCML1"	4.615	81.2272262620542	17.6006990817019
"ENSG00000047644"	"WWC3"	6.647	1.46207471196585	0.219960089057597
"ENSG00000047648"	"ARHGAP6"	6.299	0.445349732251896	0.0707016561758845
"ENSG00000047662"	"FAM184B"	6.731	0.589590003605983	0.0875932259108576
"ENSG00000047849"	"MAP4"	8.92	523.712306918298	58.7121420311994
"ENSG00000047932"	"GOPC"	4.597	138.263812092638	30.0769658674435
"ENSG00000047936"	"ROS1"	7.435	1.09382360332334	0.147118171260705
"ENSG00000048028"	"USP28"	4.669	136.031142056993	29.1349629593046
"ENSG00000048052"	"HDAC9"	9.705	2.84232425955511	0.292872154513664
"ENSG00000048140"	"TSPAN17"	4.445	84.088976016486	18.9176548968472
"ENSG00000048162"	"NOP16"	1.258	49.5595052901193	39.3954732035925
"ENSG00000048342"	"CC2D2A"	5.401	11.355759887703	2.10252914047454
"ENSG00000048392"	"RRM2B"	4.931	45.7349747151726	9.27498980230635
"ENSG00000048405"	"ZNF800"	4.473	27.8884463692001	6.23484157594457
"ENSG00000048462"	"TNFRSF17"	0.891	0.0601177681967577	0.0674722426450703
"ENSG00000048471"	"SNX29"	8.173	23.2100962960687	2.8398502748157
"ENSG00000048540"	"LMO3"	3.81	0.0935604310864819	0.0245565435922525
"ENSG00000048544"	"MRPS10"	2.1	56.0447492321608	26.6879758248385
"ENSG00000048545"	"GUCA1A"	1.921	0.0365318876690438	0.0190171200775866
"ENSG00000048649"	"RSF1"	11.55	117.924919542311	10.2099497439231
"ENSG00000048707"	"VPS13D"	16.357	124.598152590399	7.61742083452951
"ENSG00000048740"	"CELF2"	8.044	6.80609261504158	0.846107982973841
"ENSG00000048828"	"FAM120A"	5.16	209.463495957164	40.5937007668923
"ENSG00000048991"	"R3HDM1"	4.648	103.135405613788	22.1892008635517
"ENSG00000049089"	"COL9A2"	2.887	2.25602731669365	0.781443476513215
"ENSG00000049130"	"KITLG"	5.737	33.1851098844443	5.78440123486915
"ENSG00000049167"	"ERCC8"	3.424	6.55955455588643	1.91575775580795
"ENSG00000049192"	"ADAMTS6"	7.309	1.50762472274071	0.206269629599221
"ENSG00000049239"	"H6PD"	9.146	88.5176083054969	9.67828649743022
"ENSG00000049245"	"VAMP3"	2.178	93.3711601466429	42.870137808376
"ENSG00000049246"	"PER3"	6.318	6.77280708929183	1.07198592739662
"ENSG00000049247"	"UTS2"	1.601	0	0
"ENSG00000049249"	"TNFRSF9"	5.97	0.0437468046307469	0.00732777296997435
"ENSG00000049283"	"EPN3"	3.879	0.549086579623786	0.141553642594428
"ENSG00000049323"	"LTBP1"	6.502	70.4396517796339	10.8335361088333
"ENSG00000049449"	"RCN1"	2.653	142.207961187282	53.6026992790358
"ENSG00000049540"	"ELN"	3.967	0.0949798799322975	0.0239424955715396
"ENSG00000049541"	"RFC2"	1.685	118.235824197377	70.1696286037848
"ENSG00000049618"	"ARID1B"	10.813	130.652142730834	12.0828764201271
"ENSG00000049656"	"CLPTM1L"	3.54	106.249447945615	30.013968346219
"ENSG00000049759"	"NEDD4L"	8.633	39.027527513667	4.52073757832353
"ENSG00000049768"	"FOXP3"	2.48	1.141207973396	0.460164505401613
"ENSG00000049769"	"PPP1R3F"	3.477	2.11353535877766	0.607861765538584
"ENSG00000049860"	"HEXB"	2.021	55.2536214563727	27.3397434222527
"ENSG00000049883"	"PTCD2"	11.145	12.5681188983244	1.12769124255939
"ENSG00000050030"	"NEXMIF"	11.717	5.56290960026351	0.474772518585262
"ENSG00000050130"	"JKAMP"	2.524	25.4241343527253	10.0729533885599
"ENSG00000050165"	"DKK3"	9.549	8.14167334141598	0.852620519574404
"ENSG00000050327"	"ARHGEF5"	5.482	0.0415329857540902	0.00757624694529189
"ENSG00000050344"	"NFE2L3"	3.74	36.3254571593392	9.71268908003723
"ENSG00000050393"	"MCUR1"	5.471	42.9105529139763	7.84327415718814
"ENSG00000050405"	"LIMA1"	3.92	92.2053615674793	23.5217759100713
"ENSG00000050426"	"LETMD1"	2.948	58.4101666497629	19.8134893655912
"ENSG00000050438"	"SLC4A8"	11.764	9.02217554949809	0.766930937563591
"ENSG00000050555"	"LAMC3"	7.455	2.17500600318206	0.291751308273919
"ENSG00000050628"	"PTGER3"	6.982	0.0343040936090379	0.00491321879247177
"ENSG00000050730"	"TNIP3"	2.397	0.0445721745269211	0.018594983115111
"ENSG00000050748"	"MAPK9"	4.815	110.417248629903	22.9319311796268
"ENSG00000050767"	"COL23A1"	2.899	2.94959448604854	1.0174523925659
"ENSG00000050820"	"BCAR1"	4.659	45.290105560962	9.72099282270058
"ENSG00000051009"	"FAM160A2"	3.481	40.5683825273097	11.6542322686899
"ENSG00000051108"	"HERPUD1"	2.853	45.8113716583692	16.0572631119415
"ENSG00000051128"	"HOMER3"	1.979	5.1444161040663	2.5995028317667
"ENSG00000051180"	"RAD51"	2.439	28.2714434174797	11.5914077152438
"ENSG00000051341"	"POLQ"	9.055	84.0585696775273	9.28311095279153
"ENSG00000051382"	"PIK3CB"	5.919	34.1053821186483	5.76201759058089
